episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,start_boundary_kind,end_boundary_kind,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
B015240,1.9200000000000728,7.056822191644043,6.891179538217758,3.0918000000000205,-6.158662857142854,0.9765273023851412,1.024036908704475,6.066383490443578,3.723151766892952,6.013881786683174,1.564428090390829,0.4962933734396001,-61.660311660382455,63.739652739980045,0,Home,13,2,Home_13_2_2,115180,115228,4607.2,4609.12,85.0452,22.385502857142857,88.13700000000001,16.226840000000003,valley,direction,True,False,False,False,False,False,False,False,False,False
B015241,2.3599999999996726,3.364731553423352,3.020607194669614,-3.003600000000006,-0.3200857142857174,0.8977260582932334,1.1139255575372413,2.0403955652044115,1.4280452820996137,1.564428090390829,0.35222659827288855,0.5072337033487976,-118.03581839216841,129.44234839840104,0,Home,13,2,Home_13_2_2,115228,115287,4609.12,4611.48,88.13700000000001,16.226840000000003,85.13340000000001,15.906754285714285,direction,direction,False,False,False,False,False,False,False,True,False,False
B015242,2.0800000000008367,1.470215251417229,1.3808757353903331,1.2940499999999986,0.4819257142857154,0.9392337170079169,1.064697723145698,0.9225799146859457,0.7001435449754646,0.35222659827288855,0.43604042243849594,0.16207296860859832,36.476590373283514,104.19060646347833,0,Home,13,2,Home_13_2_2,115287,115339,4611.48,4613.56,85.13340000000001,15.906754285714285,86.42745000000001,16.38868,direction,direction,False,False,False,False,False,False,False,False,False,False
B015243,1.1599999999998545,0.9818873430307972,0.9469020309904762,-0.666000000000011,0.6731028571428546,0.9643693217061627,1.0369471295818489,1.1162498765923154,0.8327741332735681,0.43604042243849594,1.1114279568728946,0.09858272776669082,38.1418055219066,38.1418055219066,0,Home,13,2,Home_13_2_2,115339,115368,4613.56,4614.72,86.42745000000001,16.38868,85.76145,17.061782857142855,direction,valley,False,True,True,False,False,False,False,False,True,False
B015244,2.0799999999999272,2.782522403519768,2.7764855507902286,-2.6753999999999962,0.7423657142857145,0.9978304387695485,1.0021742784607042,1.573733700537965,1.3334809065068978,1.1114279568728946,1.5623958940842222,0.06731563749861807,12.974823953318438,34.569836150948234,0,Home,13,2,Home_13_2_2,115368,115420,4614.72,4616.8,85.76145,17.061782857142855,83.08605,17.80414857142857,valley,valley,False,False,False,False,False,False,False,False,False,False
B015245,4.1599999999998545,11.498164595107486,11.427341291653025,-11.161199999999994,2.451885714285716,0.9938404688097268,1.006197706154641,3.343560100275422,2.752538197826434,1.5623958940842222,2.9961924223758647,0.5524140829837997,-10.306113913331282,39.21449753353896,0,Home,13,2,Home_13_2_2,115420,115524,4616.8,4620.96,83.08605,17.80414857142857,71.92485,20.256034285714286,valley,valley,False,False,False,False,False,False,False,True,False,False
B015246,1.800000000000182,5.0432849953861885,5.03332780304606,-4.646850000000015,1.9342114285714302,0.9980256534482509,1.0019782523073706,3.077522377613644,2.8060503762395395,2.9961924223758647,2.5210339738301917,0.1476468818460053,7.259419392899313,15.337800387695205,0,Home,13,2,Home_13_2_2,115524,115569,4620.96,4622.76,71.92485,20.256034285714286,67.27799999999999,22.190245714285716,valley,valley,False,False,False,False,False,False,False,True,False,False
B015247,4.1599999999998545,7.35675618170413,7.34025973908016,-7.006649999999993,2.1877542857142878,0.9977576472270488,1.0022473922191255,2.521743912143029,1.7756184620613766,2.5210339738301917,1.4389353862916643,0.20019495030818193,1.6581154600773365,38.125866409019466,0,Home,13,2,Home_13_2_2,115569,115673,4622.76,4626.92,67.27799999999999,22.190245714285716,60.27135,24.378000000000004,valley,valley,False,False,False,False,False,False,False,True,False,False
B015248,1.6400000000003274,2.52013215794461,2.4997033579696817,-2.499600000000001,-0.022731428571432843,0.9918937584640045,1.0081724897115476,1.6282840539855739,1.5343390317832206,1.4389353862916643,1.5002485002507242,0.14134498731703124,23.76319233254315,26.30120895856754,0,Home,13,2,Home_13_2_2,115673,115714,4626.92,4628.56,60.27135,24.378000000000004,57.77175,24.35526857142857,valley,valley,False,False,False,False,False,False,False,False,False,False
B015249,1.639999999999418,2.0762811079649452,2.0698478935660964,-2.0077500000000015,-0.5031999999999996,0.9969015686873179,1.003108061427531,1.5018904770673784,1.2716018142713037,1.5002485002507242,1.1068772123716737,0.07232366640889265,12.785670807500415,23.90224683947081,0,Home,13,2,Home_13_2_2,115714,115755,4628.56,4630.2,57.77175,24.35526857142857,55.763999999999996,23.85206857142857,valley,valley,False,False,False,False,False,False,False,False,False,False
B015250,2.5200000000004366,2.8127679586304537,2.8007489583178145,-2.532899999999991,-1.195245714285715,0.9957269847746377,1.0042913522388162,1.2084584172309656,1.1160324402831696,1.1068772123716737,1.0498443087934393,0.08953275907487424,-13.165115361300877,46.74030525983707,0,Home,13,2,Home_13_2_2,115755,115818,4630.2,4632.72,55.763999999999996,23.85206857142857,53.231100000000005,22.656822857142856,valley,valley,False,False,False,False,False,False,False,False,False,False
B015251,2.6799999999993815,5.850032486977507,5.827041299627046,-5.665200000000006,1.3637885714285751,0.996069904329311,1.0039456022650692,3.379894784623336,2.1661861247539576,1.0498443087934393,3.379725444903651,0.18235573991595122,-28.998998935660115,45.60589092655631,0,Home,13,2,Home_13_2_2,115818,115885,4632.72,4635.4,53.231100000000005,22.656822857142856,47.5659,24.02061142857143,valley,valley,False,False,False,False,False,False,False,True,False,False
B015252,2.160000000000764,4.619534963652446,4.279137726626325,-3.456299999999999,2.52289714285714,0.9263135272912871,1.0795480909408566,3.383598084882569,2.1612381733849695,3.379725444903651,0.9542964739564788,0.6298510037466483,-93.65205807668764,93.65205807668764,0,Home,13,2,Home_13_2_2,115885,115939,4635.4,4637.56,47.5659,24.02061142857143,44.1096,26.54350857142857,valley,valley,False,False,False,False,False,False,False,True,False,False
B015253,1.199999999999818,1.3318614537180529,1.3206139362517966,0.9793500000000037,0.8859428571428616,0.9915550394263176,1.0085168853345432,1.176247397469271,1.1048655747391105,0.9542964739564788,1.1212386668153804,0.06956915355220787,-23.51597403639946,33.31264911729059,0,Home,13,2,Home_13_2_2,115939,115969,4637.56,4638.76,44.1096,26.54350857142857,45.088950000000004,27.429451428571433,valley,valley,False,True,False,False,False,False,False,False,True,False
B015254,1.0799999999999272,1.3317087605519036,1.3063868092489213,0.6383999999999972,1.1397771428571382,0.9809853685332158,1.0193831957914063,1.326923344622021,1.2290699171647979,1.1212386668153804,1.1531780488057168,0.11225577630631492,39.0182450811431,39.0182450811431,0,Home,13,2,Home_13_2_2,115969,115996,4638.76,4639.84,45.088950000000004,27.429451428571433,45.72735,28.56922857142857,valley,valley,False,True,False,False,False,False,False,False,True,False
B015255,1.199999999999818,1.508551766440963,1.451494999885939,-0.36000000000000654,1.4061428571428571,0.9621777867857763,1.0393089652802852,1.4093259900312167,1.2537732970913618,1.1531780488057168,1.0686171262441775,0.16370702523267033,61.110952688210624,61.110952688210624,0,Home,13,2,Home_13_2_2,115996,116026,4639.84,4641.04,45.72735,28.56922857142857,45.367349999999995,29.975371428571428,valley,direction,False,True,False,False,False,False,False,False,True,False
B015256,2.5600000000004,8.108414080503405,7.9396117469687395,-7.069199999999995,-3.6143942857142832,0.9791818311375404,1.0212607793572668,4.754645323049732,3.1350610636736005,1.0686171262441775,4.721624722534441,0.48859856410785696,62.415365572518546,71.52204339221122,0,Home,13,2,Home_13_2_2,116026,116090,4641.04,4643.6,45.367349999999995,29.975371428571428,38.29815,26.360977142857145,direction,valley,False,False,False,False,False,False,False,True,False,False
B015257,1.2399999999997817,5.5832512623811965,5.546298833865036,-4.446449999999999,-3.3151942857142878,0.9933815573078112,1.0066625383202459,4.743242745866641,4.509465821315388,4.721624722534441,4.217377292322443,0.2752464093390737,21.46252975380137,21.46252975380137,0,Home,13,2,Home_13_2_2,116090,116121,4643.6,4644.84,38.29815,26.360977142857145,33.8517,23.045782857142857,valley,valley,False,True,False,False,False,False,False,True,True,False
B015258,1.2399999999997817,5.542309911535924,5.437559314848897,-1.6162500000000009,-5.191800000000001,0.9810998305112828,1.0192642674078005,4.754228968158007,4.461722658773276,4.217377292322443,4.740719746982396,0.4669578066936752,36.93520008675951,36.93520008675951,0,Home,13,2,Home_13_2_2,116121,116152,4644.84,4646.08,33.8517,23.045782857142857,32.23545,17.853982857142856,valley,valley,False,True,False,False,False,False,False,True,True,False
B015259,1.6000000000003638,7.788665508746891,7.775764638193442,1.1193000000000026,-7.694782857142856,0.9983436353071061,1.0016591127887386,4.95898569711362,4.864813596722193,4.740719746982396,4.8712441780185705,0.1886736164745476,11.634317644369245,11.634317644369448,0,Home,13,2,Home_13_2_2,116152,116192,4646.08,4647.68,32.23545,17.853982857142856,33.35475,10.1592,valley,valley,False,False,False,False,False,False,False,True,False,False
B015260,2.1599999999998545,7.370010668369867,7.276283701347824,1.564949999999996,-7.106,0.9872826551765665,1.0128811589637003,4.878371008751048,3.438572925223582,4.8712441780185705,1.22885552363241,0.3132770459074587,-51.37922047503735,66.4730238911062,0,Home,13,2,Home_13_2_2,116192,116246,4647.68,4649.84,33.35475,10.1592,34.9197,3.0532,valley,direction,False,False,False,False,False,False,False,True,False,False
B015261,5.479999999999563,24.494465334299377,23.533579480350006,-13.8717,19.010662857142854,0.9607713072796142,1.040830416586295,6.80014267730133,4.4463078904430775,1.22885552363241,4.146014093352354,1.5879369674931403,-116.73373536235411,154.2405017012916,0,Home,13,2,Home_13_2_2,116246,116383,4649.84,4655.32,34.9197,3.0532,21.048,22.063862857142855,direction,valley,True,False,False,False,False,False,False,False,False,False
B015262,1.5200000000004366,5.7119125168507345,5.697730249383954,-0.20534999999999926,5.694028571428575,0.9975170720096043,1.002489108266983,4.422805246677317,3.767790436271306,4.146014093352354,2.8041576311652947,0.15358100090224794,-17.072454139454045,17.549389714093827,0,Home,13,2,Home_13_2_2,116383,116421,4655.32,4656.84,21.048,22.063862857142855,20.84265,27.75789142857143,valley,valley,False,False,False,False,False,False,False,True,False,False
B015263,1.1599999999998545,2.3207290662576567,2.2644845212519757,0.6952500000000015,2.1551142857142835,0.9757642777765613,1.0248376813697913,2.809609968440361,2.0274128095873207,2.8041576311652947,1.3182992681718504,0.2024941791309703,-46.8910226403077,46.8910226403077,0,Home,13,2,Home_13_2_2,116421,116450,4656.84,4658.0,20.84265,27.75789142857143,21.5379,29.913005714285713,valley,valley,False,True,False,False,False,False,False,False,True,False
B015264,4.1599999999998545,9.326236674456933,9.23017912693321,9.215100000000003,0.527388571428574,0.9897002884575288,1.0104068996064692,3.389711971542785,2.233087772662918,1.3182992681718504,3.3867841906974285,0.4677788303898628,-41.32412490804248,48.587793747171226,0,Home,13,2,Home_13_2_2,116450,116554,4658.0,4662.16,21.5379,29.913005714285713,30.753000000000004,30.440394285714287,valley,valley,False,False,False,False,False,False,False,True,False,False
B015265,4.400000000000546,14.03797067888965,13.99087401500517,13.976099999999999,-0.6427942857142881,0.9966450518410539,1.0033662417254254,3.4997242181832595,3.1922166771432274,3.3867841906974285,2.8334857312233606,0.4271191628724433,-13.597690707686976,36.72488025614887,0,Home,13,2,Home_13_2_2,116554,116664,4662.16,4666.56,30.753000000000004,30.440394285714287,44.7291,29.7976,valley,valley,False,False,False,False,False,False,False,True,False,False
B015266,2.1599999999998545,3.785254076694176,3.6416281684268084,3.1228499999999997,-1.873302857142857,0.9620564682429977,1.0394400256216751,2.8341574732049004,1.7720879572473665,2.8334857312233606,0.4921672656194448,0.3707505464545663,-70.71237308257734,71.64305925359987,0,Home,13,2,Home_13_2_2,116664,116718,4666.56,4668.72,44.7291,29.7976,47.85195,27.924297142857142,valley,direction,False,False,False,False,False,False,False,True,False,False
B015267,3.0399999999999636,2.4389793976664818,2.2632211724073055,-2.154600000000009,0.6927257142857179,0.9279377983154204,1.0776584398387492,1.019784453516633,0.7982682104841907,0.4921672656194448,0.5103699338603748,0.2858790772081395,-57.00628728754269,148.06782499301423,0,Home,13,2,Home_13_2_2,116718,116794,4668.72,4671.76,47.85195,27.924297142857142,45.69734999999999,28.61702285714286,direction,valley,False,False,False,False,False,False,False,False,False,False
B015268,2.199999999999818,1.7824768516985805,1.7421687919372157,-1.7390999999999934,-0.10336000000000212,0.9773864890739232,1.0231367132438092,1.0945397784150244,0.8048623433272688,0.5103699338603748,1.0937665269899048,0.17491708314308868,-21.385922519465392,59.2109280040513,0,Home,13,2,Home_13_2_2,116794,116849,4671.76,4673.96,45.69734999999999,28.61702285714286,43.95825,28.513662857142858,valley,valley,False,False,False,False,False,False,False,False,False,False
B015269,1.680000000000291,1.2964222252081143,1.2641326585974373,-1.263149999999989,0.049834285714283055,0.9750933253203881,1.0255428624449134,1.09918560762129,0.7791702827253585,1.0937665269899048,0.4500910848861742,0.11199711102422431,37.51073619179179,44.363917955397234,0,Home,13,2,Home_13_2_2,116849,116891,4673.96,4675.64,43.95825,28.513662857142858,42.69510000000001,28.56349714285714,valley,valley,False,False,False,False,False,False,False,False,False,False
B015270,2.0799999999999272,0.9474734708742507,0.9352800543687475,-0.37965000000001226,-0.8547599999999989,0.9871305985018746,1.013037182230656,0.6706926209803693,0.4554137331461761,0.4500910848861742,0.08176437650540493,0.03208069757425714,20.951164431040684,31.241912229778773,0,Home,13,2,Home_13_2_2,116891,116943,4675.64,4677.72,42.69510000000001,28.56349714285714,42.31545,27.708737142857142,valley,valley,False,False,True,False,False,False,False,False,True,False
B015271,2.2399999999997817,1.5396474513575027,1.5357530839490998,1.525349999999996,-0.17845142857142804,0.9974706109473508,1.0025358030852125,1.098188913180759,0.6767184326393386,0.08176437650540493,1.0981889131803926,0.03231629425988556,-8.324577874801761,29.501524735213348,0,Home,13,2,Home_13_2_2,116943,116999,4677.72,4679.96,42.31545,27.708737142857142,43.840799999999994,27.530285714285714,valley,valley,False,False,False,False,False,False,False,False,False,False
B015272,1.519999999999527,1.841712155558515,1.824607725651786,1.628850000000007,-0.8222171428571414,0.990712756141015,1.0093743053184865,1.3050168898949217,1.208743405183544,1.0981889131803926,1.2908391912259711,0.10947154239886961,-21.246984920660587,26.41949304793918,0,Home,13,2,Home_13_2_2,116999,117037,4679.96,4681.48,43.840799999999994,27.530285714285714,45.46965,26.708068571428573,valley,valley,False,False,False,False,False,False,False,False,False,False
B015273,1.8800000000001091,2.665084229408051,2.6511438501930296,2.3729999999999976,-1.1821314285714308,0.994769253796486,1.0052582507788126,1.506071184661939,1.4149571859672154,1.2908391912259711,1.4004813476462905,0.12630099924762236,8.336840534119906,28.89701181698273,0,Home,13,2,Home_13_2_2,117037,117084,4681.48,4683.36,45.46965,26.708068571428573,47.84265,25.525937142857142,valley,valley,False,False,False,False,False,False,False,False,False,False
B015274,2.2000000000007276,4.674064326825718,4.643116422480065,3.4027500000000046,-3.159085714285709,0.9933788022197224,1.0066653302501345,2.858926600341083,2.1116444556830336,1.4004813476462905,2.8426461786877506,0.2159460909862344,-24.283546352376025,25.87474444873946,0,Home,13,2,Home_13_2_2,117084,117139,4683.36,4685.56,47.84265,25.525937142857142,51.245400000000004,22.366851428571433,valley,valley,False,False,False,False,False,False,False,True,False,False
