match_id,variable,rank_group,n,median,q1,q3,mean,sd
J03WOH,prior_defensive_centroid_path_m,far,33861,2.75058254205,1.37239912729,5.0406622783,3.34573557391,2.41216954951
J03WOH,prior_defensive_centroid_path_m,middle,45148,2.75058254205,1.37239912729,5.0406622783,3.34573557391,2.41216064462
J03WOH,prior_defensive_centroid_path_m,near,33861,2.75058254205,1.37239912729,5.0406622783,3.34573557391,2.41216954951
J03WOH,prior_focal_relative_path_m,far,33861,2.36424789819,1.49026457629,3.67642538564,2.80859834233,1.87646998733
J03WOH,prior_focal_relative_path_m,middle,45148,2.25919371505,1.41651734663,3.50025917735,2.69090537128,1.7959132789
J03WOH,prior_focal_relative_path_m,near,33861,2.28460636774,1.41661625558,3.60776309065,2.73463666775,1.86352199963
J03WOH,prior_other_nine_mean_absolute_path_m,far,33861,3.7550273612,2.33214593845,5.8477340765,4.19003951552,2.28680486019
J03WOH,prior_other_nine_mean_absolute_path_m,middle,45148,3.7694238911,2.33281099766,5.8076169099,4.17668093047,2.27205826408
J03WOH,prior_other_nine_mean_absolute_path_m,near,33861,3.74824087657,2.33769873963,5.79529089975,4.18241977107,2.27857139873
J03WOH,prior_terminal_speed_mps,far,33861,1.5456486553,1.00572327445,2.93205385929,2.03716383734,1.51914606635
J03WOH,prior_terminal_speed_mps,middle,45148,1.58154410246,1.03632975834,3.08324417367,2.09876461768,1.51518493423
J03WOH,prior_terminal_speed_mps,near,33861,1.56532806436,1.01016121477,3.05142895231,2.07631844038,1.52666396427
J03WOH,unit_depth_span_m,far,33861,34.1114286695,28.2728571211,41.2371428353,34.8831054655,9.18487291603
J03WOH,unit_depth_span_m,middle,45148,34.1114286695,28.2728571211,41.2371428353,34.8831054655,9.18483900868
J03WOH,unit_depth_span_m,near,33861,34.1114286695,28.2728571211,41.2371428353,34.8831054655,9.18487291603
J03WOH,unit_width_span_m,far,33861,37.9299997602,32.7199995858,43.1114286695,38.3897945858,8.88575725028
J03WOH,unit_width_span_m,middle,45148,37.9299997602,32.7199995858,43.1114286695,38.3897945858,8.88572444716
J03WOH,unit_width_span_m,near,33861,37.9299997602,32.7199995858,43.1114286695,38.3897945858,8.88575725028
J03WOY,attacker_abs_lateral_offset_from_centroid_m,far,34737,9.41371433394,4.48171417032,15.8261428305,11.0102367629,8.2328016895
J03WOY,attacker_abs_lateral_offset_from_centroid_m,middle,46316,9.41371433394,4.48171417032,15.8261428305,11.0102367629,8.23277206333
J03WOY,attacker_abs_lateral_offset_from_centroid_m,near,34737,9.41371433394,4.48171417032,15.8261428305,11.0102367629,8.2328016895
J03WOY,attacker_defender_start_distance_m,far,34737,33.6326682069,26.936805838,40.4477078095,34.192718008,9.87525673775
J03WOY,attacker_defender_start_distance_m,middle,46316,21.6332172745,16.2342324631,28.2673156486,22.6543100324,8.69402789667
